unique_key,sector_id,year,company_name,top10_sector_exposure,degree_of_control_sector,degree_of_control_company,degree_of_control_sector_normalized,degree_of_control_company_normalized,top10_company_exposure,added_dt,added_by,modify_dt,modify_by
43114,1001,2023,Callon Petroleum Co,Political Stability,83.95622702774344,NULL,100,NULL,NULL,2024-04-29 19:29:54.693,Mohan Hanumantha,2024-04-29 19:29:54.693,Mohan Hanumantha
43115,1001,2023,Callon Petroleum Co,Innovation,73.86603133849907,NULL,87.98159940428236,NULL,NULL,2024-04-29 19:29:54.693,Mohan Hanumantha,2024-04-29 19:29:54.693,Mohan Hanumantha
43116,1001,2023,Callon Petroleum Co,Associated Energy Costs,56.896134243901365,NULL,67.76880793499686,NULL,NULL,2024-04-29 19:29:54.693,Mohan Hanumantha,2024-04-29 19:29:54.693,Mohan Hanumantha
43117,1001,2023,Callon Petroleum Co,Market Transition,44.62843985126529,NULL,53.15679542926311,NULL,NULL,2024-04-29 19:29:54.693,Mohan Hanumantha,2024-04-29 19:29:54.693,Mohan Hanumantha
43118,1001,2023,Callon Petroleum Co,"Cultural Services (Recreation, Tourism)",42.145713075521186,NULL,50.19962731483167,NULL,NULL,2024-04-29 19:29:54.693,Mohan Hanumantha,2024-04-29 19:29:54.693,Mohan Hanumantha
43119,1001,2023,Callon Petroleum Co,Wages and Benefits,53.92625455500148,NULL,64.23139350602484,NULL,NULL,2024-04-29 19:29:54.693,Mohan Hanumantha,2024-04-29 19:29:54.693,Mohan Hanumantha
43120,1001,2023,Callon Petroleum Co,Regulated Carbon Price,30.037388534638104,NULL,35.777439742155416,NULL,NULL,2024-04-29 19:29:54.693,Mohan Hanumantha,2024-04-29 19:29:54.693,Mohan Hanumantha
43121,1001,2012,Chesapeake Energy,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",112.31749926349562,180.0218622738376,100,160.27944305589307,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",2024-04-29 19:29:55.287,Mohan Hanumantha,2024-04-29 19:29:55.287,Mohan Hanumantha
43122,1001,2012,Chesapeake Energy,Wages and Benefits,100.64129915689772,207.81400597505706,89.60429124298284,185.02371165469745,Wages and Benefits,2024-04-29 19:29:55.287,Mohan Hanumantha,2024-04-29 19:29:55.287,Mohan Hanumantha
43123,1001,2012,Chesapeake Energy,Professional Skills Development,81.18289086154456,102.13838271853969,72.2798240647171,90.93719446061041,Executive compensation,2024-04-29 19:29:55.287,Mohan Hanumantha,2024-04-29 19:29:55.287,Mohan Hanumantha
43124,1001,2012,Chesapeake Energy,GDP and Disposable Income,68.96859900239905,87.29531939682114,61.40503434874335,77.72192220201349,GDP and Disposable Income,2024-04-29 19:29:55.287,Mohan Hanumantha,2024-04-29 19:29:55.287,Mohan Hanumantha
43125,1001,2012,Chesapeake Energy,Well-being and health,39.9688745255164,21.063554552756614,35.58561647793623,18.753582203020517,Innovation,2024-04-29 19:29:55.287,Mohan Hanumantha,2024-04-29 19:29:55.287,Mohan Hanumantha
43126,1001,2012,Chesapeake Energy,Associated Energy Costs,78.17851738508298,87.74151116389028,69.60493057424387,78.11918155162061,Professional Skills Development,2024-04-29 19:29:55.287,Mohan Hanumantha,2024-04-29 19:29:55.287,Mohan Hanumantha
43127,1001,2012,Chesapeake Energy,Innovation,75.73571451965975,109.93550676955263,67.4300220502458,97.87923296942816,Market Transition,2024-04-29 19:29:55.287,Mohan Hanumantha,2024-04-29 19:29:55.287,Mohan Hanumantha
43128,1001,2012,Chesapeake Energy,Regulated Carbon Price,74.55511580102016,86.74145785380007,66.3788957997673,77.22880087483568,Supporting Services (Shelter),2024-04-29 19:29:55.287,Mohan Hanumantha,2024-04-29 19:29:55.287,Mohan Hanumantha
43129,1001,2012,Chesapeake Energy,Executive compensation,61.88487511387962,109.18274915432494,55.09815969878245,97.2090278632214,"Cultural Services (Recreation, Tourism)",2024-04-29 19:29:55.287,Mohan Hanumantha,2024-04-29 19:29:55.287,Mohan Hanumantha
43130,1001,2012,Chesapeake Energy,Market Transition,64.55023997078607,94.89235781135224,57.47122255575857,84.485817823219,Physical/water quality needs,2024-04-29 19:29:55.287,Mohan Hanumantha,2024-04-29 19:29:55.287,Mohan Hanumantha
43131,1001,2013,Chesapeake Energy,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",94.87149795707612,158.90082740390733,100,167.4905855031411,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",2024-04-29 19:29:55.757,Mohan Hanumantha,2024-04-29 19:29:55.757,Mohan Hanumantha
43132,1001,2013,Chesapeake Energy,Well-being and health,47.7563723717247,29.956973467966755,50.337955445092376,31.576368153816397,Professional Skills Development,2024-04-29 19:29:55.757,Mohan Hanumantha,2024-04-29 19:29:55.757,Mohan Hanumantha
43133,1001,2013,Chesapeake Energy,Wages and Benefits,88.82447132117106,75.19797687315301,93.6260871113883,79.26298044453326,Well-being and health,2024-04-29 19:29:55.757,Mohan Hanumantha,2024-04-29 19:29:55.757,Mohan Hanumantha
43134,1001,2013,Chesapeake Energy,GDP and Disposable Income,62.86353965759902,74.4349373551492,66.26177620389335,78.45869303004652,GDP and Disposable Income,2024-04-29 19:29:55.757,Mohan Hanumantha,2024-04-29 19:29:55.757,Mohan Hanumantha
43135,1001,2013,Chesapeake Energy,Regulated Carbon Price,74.93700840003572,75.45042149257443,78.98790470657521,79.52907155182835,Supporting Services (Shelter),2024-04-29 19:29:55.757,Mohan Hanumantha,2024-04-29 19:29:55.757,Mohan Hanumantha
43136,1001,2013,Chesapeake Energy,Associated Energy Costs,74.7429419449752,75.18953919377138,78.78334753267211,79.25408664653985,Innovation,2024-04-29 19:29:55.757,Mohan Hanumantha,2024-04-29 19:29:55.757,Mohan Hanumantha
43137,1001,2013,Chesapeake Energy,Professional Skills Development,73.21029036866318,105.12911506123687,77.1678448692637,110.81211673162548,Market Transition,2024-04-29 19:29:55.757,Mohan Hanumantha,2024-04-29 19:29:55.757,Mohan Hanumantha
43138,1001,2013,Chesapeake Energy,Innovation,65.91361889965904,84.8667719325332,69.47673465584063,89.4544449703224,Physical/water quality needs,2024-04-29 19:29:55.757,Mohan Hanumantha,2024-04-29 19:29:55.757,Mohan Hanumantha
43139,1001,2013,Chesapeake Energy,Market Transition,56.766069559130194,80.85879845948973,59.83469301266179,85.22981106092968,Wages and Benefits,2024-04-29 19:29:55.757,Mohan Hanumantha,2024-04-29 19:29:55.757,Mohan Hanumantha
43140,1001,2013,Chesapeake Energy,Dividend/reinvestment balance for long-term growth,71.62638028175729,58.04064734076058,75.49831279586637,61.17817109520145,"Cultural Services (Recreation, Tourism)",2024-04-29 19:29:55.757,Mohan Hanumantha,2024-04-29 19:29:55.757,Mohan Hanumantha
43141,1001,2014,Chesapeake Energy,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",95.29435204221797,162.40437196618493,100,170.42392176005922,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",2024-04-29 19:29:56.307,Mohan Hanumantha,2024-04-29 19:29:56.307,Mohan Hanumantha
43142,1001,2014,Chesapeake Energy,Well-being and health,49.358795517555905,24.469008367656084,51.796139498056114,25.67729130139387,Wages and Benefits,2024-04-29 19:29:56.307,Mohan Hanumantha,2024-04-29 19:29:56.307,Mohan Hanumantha
43143,1001,2014,Chesapeake Energy,Wages and Benefits,91.42585970351354,176.68193091470442,95.94048098780232,185.4065084953089,Well-being and health,2024-04-29 19:29:56.307,Mohan Hanumantha,2024-04-29 19:29:56.307,Mohan Hanumantha
43144,1001,2014,Chesapeake Energy,GDP and Disposable Income,65.12723230867286,89.17311294836726,68.34322382487026,93.57649329402142,GDP and Disposable Income,2024-04-29 19:29:56.307,Mohan Hanumantha,2024-04-29 19:29:56.307,Mohan Hanumantha
43145,1001,2014,Chesapeake Energy,Professional Skills Development,80.31254191073094,98.77887792112422,84.27838606337374,103.6565922368227,Supporting Services (Shelter),2024-04-29 19:29:56.307,Mohan Hanumantha,2024-04-29 19:29:56.307,Mohan Hanumantha
43146,1001,2014,Chesapeake Energy,Associated Energy Costs,74.37880865717565,84.18448217582541,78.05164426137641,88.34152326103168,Innovation,2024-04-29 19:29:56.307,Mohan Hanumantha,2024-04-29 19:29:56.307,Mohan Hanumantha
43147,1001,2014,Chesapeake Energy,Innovation,67.47945298094443,92.35002644518208,70.81159747122182,96.91028320783222,Professional Skills Development,2024-04-29 19:29:56.307,Mohan Hanumantha,2024-04-29 19:29:56.307,Mohan Hanumantha
43148,1001,2014,Chesapeake Energy,Regulated Carbon Price,75.3006718859133,70.68046181333737,79.01902922069618,74.17067255153172,Market Transition,2024-04-29 19:29:56.307,Mohan Hanumantha,2024-04-29 19:29:56.307,Mohan Hanumantha
43149,1001,2014,Chesapeake Energy,Market Transition,59.27513777507296,93.85154073122271,62.2021520738317,98.4859424718518,Executive compensation,2024-04-29 19:29:56.307,Mohan Hanumantha,2024-04-29 19:29:56.307,Mohan Hanumantha
43150,1001,2014,Chesapeake Energy,Dividend/reinvestment balance for long-term growth,65.22596446350073,114.79615571038943,68.44683138682119,120.464805363839,Associated Energy Costs,2024-04-29 19:29:56.307,Mohan Hanumantha,2024-04-29 19:29:56.307,Mohan Hanumantha
43151,1001,2015,Chesapeake Energy,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",98.66433463844523,170.08112029559194,100,172.38358817180801,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",2024-04-29 19:29:56.770,Mohan Hanumantha,2024-04-29 19:29:56.770,Mohan Hanumantha
43152,1001,2015,Chesapeake Energy,Wages and Benefits,87.11942794853937,142.35805605880873,88.29880449484398,144.28522381514946,Well-being and health,2024-04-29 19:29:56.770,Mohan Hanumantha,2024-04-29 19:29:56.770,Mohan Hanumantha
43153,1001,2015,Chesapeake Energy,Well-being and health,44.69890185455116,23.354870940060515,45.30401184820227,23.67103677903903,Supporting Services (Shelter),2024-04-29 19:29:56.770,Mohan Hanumantha,2024-04-29 19:29:56.770,Mohan Hanumantha
43154,1001,2015,Chesapeake Energy,Innovation,68.03952621503014,81.77270275649234,68.96060918503176,82.87969817680101,Professional Skills Development,2024-04-29 19:29:56.770,Mohan Hanumantha,2024-04-29 19:29:56.770,Mohan Hanumantha
43155,1001,2015,Chesapeake Energy,GDP and Disposable Income,63.82021755742394,86.49692787417747,64.68418176770024,87.66787734508611,Wages and Benefits,2024-04-29 19:29:56.770,Mohan Hanumantha,2024-04-29 19:29:56.770,Mohan Hanumantha
43156,1001,2015,Chesapeake Energy,Regulated Carbon Price,75.8334027945942,70.19297621510488,76.85999512639009,71.1432114475069,GDP and Disposable Income,2024-04-29 19:29:56.770,Mohan Hanumantha,2024-04-29 19:29:56.770,Mohan Hanumantha
43157,1001,2015,Chesapeake Energy,Associated Energy Costs,74.45946388167485,76.10573109686251,75.4674565581687,77.13601006458052,Innovation,2024-04-29 19:29:56.770,Mohan Hanumantha,2024-04-29 19:29:56.770,Mohan Hanumantha
43158,1001,2015,Chesapeake Energy,Professional Skills Development,65.16784462183743,98.95517194985833,66.05005229158495,100.29477451247087,Market Transition,2024-04-29 19:29:56.770,Mohan Hanumantha,2024-04-29 19:29:56.770,Mohan Hanumantha
43159,1001,2015,Chesapeake Energy,Market Transition,58.847753379581206,85.10072883785566,59.644403010701275,86.25277730773404,"Regulating Services (Water, Air, Waste)",2024-04-29 19:29:56.770,Mohan Hanumantha,2024-04-29 19:29:56.770,Mohan Hanumantha
43160,1001,2015,Chesapeake Energy,Dividend/reinvestment balance for long-term growth,60.83961780707154,100.86359832254932,61.6632322409287,102.22903614782717,"Cultural Services (Recreation, Tourism)",2024-04-29 19:29:56.770,Mohan Hanumantha,2024-04-29 19:29:56.770,Mohan Hanumantha
43161,1001,2016,Chesapeake Energy,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100.9575547081223,151.68165480490913,100,150.24299592381664,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",2024-04-29 19:29:57.340,Mohan Hanumantha,2024-04-29 19:29:57.340,Mohan Hanumantha
43162,1001,2016,Chesapeake Energy,Well-being and health,50.533666767967546,31.474134368781208,50.05436880287471,31.175610839402623,Well-being and health,2024-04-29 19:29:57.340,Mohan Hanumantha,2024-04-29 19:29:57.340,Mohan Hanumantha
43163,1001,2016,Chesapeake Energy,Wages and Benefits,77.36679510800624,71.20478198822475,76.63299228243082,70.52942416650681,Supporting Services (Shelter),2024-04-29 19:29:57.340,Mohan Hanumantha,2024-04-29 19:29:57.340,Mohan Hanumantha
43164,1001,2016,Chesapeake Energy,Associated Energy Costs,74.42908425570913,68.2577107351237,73.72314481158992,67.61030507569552,GDP and Disposable Income,2024-04-29 19:29:57.340,Mohan Hanumantha,2024-04-29 19:29:57.340,Mohan Hanumantha
43165,1001,2016,Chesapeake Energy,Regulated Carbon Price,74.60424737027554,61.04070325241742,73.89664655207169,60.46174892893532,Political Stability,2024-04-29 19:29:57.340,Mohan Hanumantha,2024-04-29 19:29:57.340,Mohan Hanumantha
43166,1001,2016,Chesapeake Energy,GDP and Disposable Income,65.78451128854812,74.94875644840789,65.16056324733425,74.23788805611599,"Regulating Services (Water, Air, Waste)",2024-04-29 19:29:57.340,Mohan Hanumantha,2024-04-29 19:29:57.340,Mohan Hanumantha
43167,1001,2016,Chesapeake Energy,Innovation,66.40022536690337,71.01309426760477,65.770437446581,70.33955455132629,Innovation,2024-04-29 19:29:57.340,Mohan Hanumantha,2024-04-29 19:29:57.340,Mohan Hanumantha
43168,1001,2016,Chesapeake Energy,Professional Skills Development,60.711617843193125,68.37752919328847,60.13578480453104,67.72898708865748,Wages and Benefits,2024-04-29 19:29:57.340,Mohan Hanumantha,2024-04-29 19:29:57.340,Mohan Hanumantha
43169,1001,2016,Chesapeake Energy,Market Transition,58.0796106232771,69.24425862738494,57.52874145098964,68.58749583186375,Professional Skills Development,2024-04-29 19:29:57.340,Mohan Hanumantha,2024-04-29 19:29:57.340,Mohan Hanumantha
43170,1001,2016,Chesapeake Energy,Dividend/reinvestment balance for long-term growth,54.47275836530738,55.43934064324613,53.956099197126164,54.91351370734605,Market Transition,2024-04-29 19:29:57.340,Mohan Hanumantha,2024-04-29 19:29:57.340,Mohan Hanumantha
43171,1001,2017,Chesapeake Energy,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100.36962147965576,126.66049540000263,100,126.19405506642849,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",2024-04-29 19:29:57.803,Mohan Hanumantha,2024-04-29 19:29:57.803,Mohan Hanumantha
43172,1001,2017,Chesapeake Energy,Wages and Benefits,85.33122761142141,90.94312133805224,85.0169865677111,90.60821391708225,Wages and Benefits,2024-04-29 19:29:57.803,Mohan Hanumantha,2024-04-29 19:29:57.803,Mohan Hanumantha
43173,1001,2017,Chesapeake Energy,Regulated Carbon Price,80.79728831666938,62.503814494759915,80.49974397188141,62.27363775346011,Well-being and health,2024-04-29 19:29:57.803,Mohan Hanumantha,2024-04-29 19:29:57.803,Mohan Hanumantha
43174,1001,2017,Chesapeake Energy,Well-being and health,39.775614776372514,36.862495985247826,39.62913697391472,36.726746043093925,Supporting Services (Shelter),2024-04-29 19:29:57.803,Mohan Hanumantha,2024-04-29 19:29:57.803,Mohan Hanumantha
43175,1001,2017,Chesapeake Energy,Associated Energy Costs,72.37480772962778,72.01136997886161,72.108280037997,71.74618068422009,Associated Energy Costs,2024-04-29 19:29:57.803,Mohan Hanumantha,2024-04-29 19:29:57.803,Mohan Hanumantha
43176,1001,2017,Chesapeake Energy,GDP and Disposable Income,65.25238933845367,66.5823474241438,65.01209068690159,66.33715106481655,Regulated Carbon Price,2024-04-29 19:29:57.803,Mohan Hanumantha,2024-04-29 19:29:57.803,Mohan Hanumantha
43177,1001,2017,Chesapeake Energy,Innovation,66.50447352786944,67.50808674398233,66.25956394719435,67.25948125416191,"Regulating Services (Water, Air, Waste)",2024-04-29 19:29:57.803,Mohan Hanumantha,2024-04-29 19:29:57.803,Mohan Hanumantha
43178,1001,2017,Chesapeake Energy,Professional Skills Development,62.158713059069655,62.068070449243365,61.92980718938828,61.83949838031834,Professional Skills Development,2024-04-29 19:29:57.803,Mohan Hanumantha,2024-04-29 19:29:57.803,Mohan Hanumantha
43179,1001,2017,Chesapeake Energy,Market Transition,58.42991079579048,64.94329452429835,58.21473662489982,64.70413414626847,GDP and Disposable Income,2024-04-29 19:29:57.803,Mohan Hanumantha,2024-04-29 19:29:57.803,Mohan Hanumantha
43180,1001,2017,Chesapeake Energy,Dividend/reinvestment balance for long-term growth,58.36082819175545,49.31138952362223,58.145908424676875,49.12979524747666,Innovation,2024-04-29 19:29:57.803,Mohan Hanumantha,2024-04-29 19:29:57.803,Mohan Hanumantha
43181,1001,2018,Chesapeake Energy,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",97.17221594511415,107.36804028767614,100,110.49253044545256,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",2024-04-29 19:29:58.363,Mohan Hanumantha,2024-04-29 19:29:58.363,Mohan Hanumantha
43182,1001,2018,Chesapeake Energy,Wages and Benefits,87.35100419771547,122.13174026919016,89.89298365600101,125.68586512236577,Wages and Benefits,2024-04-29 19:29:58.363,Mohan Hanumantha,2024-04-29 19:29:58.363,Mohan Hanumantha
43183,1001,2018,Chesapeake Energy,Well-being and health,46.891551334622534,27.394881051008383,48.256130498360065,28.192092548843235,Executive compensation,2024-04-29 19:29:58.363,Mohan Hanumantha,2024-04-29 19:29:58.363,Mohan Hanumantha
43184,1001,2018,Chesapeake Energy,Innovation,70.72079918965954,61.156388139267,72.77882726231624,62.93608470739209,Associated Energy Costs,2024-04-29 19:29:58.363,Mohan Hanumantha,2024-04-29 19:29:58.363,Mohan Hanumantha
43185,1001,2018,Chesapeake Energy,Regulated Carbon Price,80.43874605483953,63.87060352241034,82.77957363890292,65.72928578523559,"Regulating Services (Water, Air, Waste)",2024-04-29 19:29:58.363,Mohan Hanumantha,2024-04-29 19:29:58.363,Mohan Hanumantha
43186,1001,2018,Chesapeake Energy,GDP and Disposable Income,64.98063921923453,56.125807403160344,66.87162434984255,57.759110314888694,Supporting Services (Shelter),2024-04-29 19:29:58.363,Mohan Hanumantha,2024-04-29 19:29:58.363,Mohan Hanumantha
43187,1001,2018,Chesapeake Energy,Associated Energy Costs,69.4604950309674,57.02222988353953,71.48184731137634,58.68161935891988,Regulated Carbon Price,2024-04-29 19:29:58.363,Mohan Hanumantha,2024-04-29 19:29:58.363,Mohan Hanumantha
43188,1001,2018,Chesapeake Energy,Professional Skills Development,62.14083011608682,53.45458139374935,63.949174680945696,55.0101496336588,Innovation,2024-04-29 19:29:58.363,Mohan Hanumantha,2024-04-29 19:29:58.363,Mohan Hanumantha
